file	verdict	rc	wall_ms	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	qtrace	giveup
AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_e19b11_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	0	1308	13	q:mbqi-quick	q:egraph	q:mbqi-quick	1086	1223	na	na	na	egraph@1.186:unsat;(+13 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_ec30e5_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	0	1608	26	q:egraph	q:ground-subset	q:egraph	270	1561	na	na	na	egraph@0.239:declined;egraph@0.278:declined;egraph@1.546:unsat;(+43 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_f787ed_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unsat	0	207	12	q:mbqi-quick	q:ground-subset	q:mbqi-quick	37	103	na	na	na	(+13 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/R514-013__invariant__sorted.ads_14_14_postcondition___00.smt2	unknown	0	24133	171	none	q:mbqi	fd:bounded-completeness-unsat	6190	24012	na	na	na	egraph@0.117:declined;egraph@0.014:declined;egraph@0.180:declined;egraph@0.014:declined;egraph@0.084:declined;egraph@0.126:declined;egraph@0.227:declined;egraph@0.009:declined;egraph@0.004:declined;egraph@1.415:declined;egraph@0.263:declined;egraph@0.130:declined;egraph@3.653:declined;egraph@0.189:declined;egraph@0.096:declined;egraph@0.309:declined;egraph@0.245:declined;egraph@24.000:declined;(+717 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFDTLIRA/20200306-Kanig/spark2014bench/R728-002__aggregates__pragmarc-b_strings.adb_79_22_range_check___00.smt2	unknown	0	8117	38	none	q:mbqi	fd:bounded-completeness-unsat	3445	8007	na	na	na	egraph@0.084:declined;egraph@0.100:declined;egraph@4.460:declined;(+486 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/R906-030__recursion__test_rec.adb_45_33_loop_invariant_preserv___00.smt2	unknown	0	25036	54	none	q:mbqi	q:uf-fmf-probe	5263	22796	q:uf-fmf-probe	2203	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	egraph@1.488:declined;egraph@1.952:declined;egraph@1.169:declined;egraph@1.479:declined;egraph@4.779:declined;(+59 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
AUFDTLIRA/20200306-Kanig/spark2014bench/RB05-005__unsound__main.adb_13_74_main.adb_22_4_range_check___00.smt2	unknown	0	25033	100	none	q:forall-exists-witness	q:uf-fmf-probe	2247	15612	q:uf-fmf-probe	9387	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	egraph@0.076:declined;egraph@0.082:declined;egraph@0.129:declined;egraph@0.141:declined;egraph@0.228:declined;egraph@0.420:declined;egraph@0.458:declined;egraph@0.577:declined;egraph@0.929:declined;egraph@2.369:declined;(+185 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
AUFDTLIRA/20200306-Kanig/spark2014bench/RC12-029__pointer_subtype__constr_ty.adb_8_26_range_check___00.smt2	unsat	0	108	7	q:mbqi-quick	q:valid-universal-qf	q:mbqi-quick	11	20	na	na	na	(+9 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/RM_Examples__stacks_1.ads_14_19_postcondition___00.smt2	unknown	0	108	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	5	11	na	na	na	egraph@0.004:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/RM_MS__attributes_of_unconstrained_out_parameter_in_precondition__p.ads_10_19_postcondition___00.smt2	unknown	0	23121	183	none	q:mbqi-quick	fd:bounded-completeness-unsat	4430	23018	na	na	na	egraph@0.901:declined;egraph@0.090:declined;egraph@0.091:declined;egraph@0.256:declined;egraph@0.060:declined;egraph@0.043:declined;egraph@0.347:declined;egraph@0.053:declined;egraph@0.040:declined;egraph@0.298:declined;egraph@0.041:declined;egraph@0.038:declined;egraph@0.058:declined;egraph@0.076:declined;egraph@0.066:declined;egraph@0.125:declined;egraph@0.413:declined;egraph@21.745:unsupported->decline;(+839 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
AUFDTLIRA/20200306-Kanig/spark2014bench/RM_MS__other_proof_types_and_functions__stack_functional_spec.ads_58_21_postcondition___00.smt2	unknown	0	108	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	5	12	na	na	na	egraph@0.004:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/S108-006__text_io_warnings__text_io_warnings.adb_26_38_overflow_check___00.smt2	unsat	0	207	7	q:mbqi-quick	q:valid-universal-qf	q:mbqi-quick	39	76	na	na	na	(+9 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_101_33_use_formal_vectors.ads_10_4_loop_invariant_preserv___00.smt2	unknown	0	206	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	27	94	na	na	na	egraph@0.034:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_118_8_use_formal_vectors.ads_10_4_predicate_check___00.smt2	unknown	0	206	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	28	99	na	na	na	egraph@0.036:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_146_8_use_formal_vectors.ads_10_4_null_pointer_dereference___00.smt2	unknown	0	207	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	26	91	na	na	na	egraph@0.032:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_182_35_use_formal_vectors.ads_10_4_null_pointer_dereference___01.smt2	unknown	0	109	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	19	60	na	na	na	egraph@0.019:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/S117-008__pointer__formal_vectors.adb_54_14_use_formal_vectors.ads_10_4_predicate_check___00.smt2	unknown	0	108	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	22	71	na	na	na	egraph@0.029:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: a datatype field sort with no expansion variable (native datatype solving expands Bool/BitVec/Int/Real, uninterpreted sorts, and arrays whose component sorts mention no datatype) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/S212-028__update__generic_ring_buffer.adb_78_13_tester.adb_9_4_predicate_check___00.smt2	unknown	0	2911	47	none	q:mbqi	fd:bounded-completeness-unsat	1488	2885	na	na	na	egraph@0.217:declined;egraph@0.257:declined;egraph@0.047:declined;egraph@1.367:unsupported->decline;(+53 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/S322-028__for_in_termination__bounded_table.adb_37_21_repro_main.adb_9_4_index_check___00.smt2	unsat	0	107	6	q:mbqi-quick	q:mbqi-quick	q:mbqi-quick	27	32	na	na	na	(+13 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/S415-012__ex_pledge__pledge_constraints.adb_22_37_discriminant_check___00.smt2	unknown	0	109	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	13	35	na	na	na	egraph@0.015:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/S531-010__loop_frame_condition__do_loops.adb_131_19_index_check___00.smt2	unknown	0	308	20	none	q:mbqi	fd:bounded-completeness-unsat	113	282	na	na	na	egraph@0.140:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: a datatype field sort with no expansion variable (native datatype solving expands Bool/BitVec/Int/Real, uninterpreted sorts, and arrays whose component sorts mention no datatype) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/S531-010__loop_frame_condition__do_loops.adb_47_13_index_check___00.smt2	unknown	0	207	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	36	96	na	na	na	egraph@0.047:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: a datatype field sort with no expansion variable (native datatype solving expands Bool/BitVec/Int/Real, uninterpreted sorts, and arrays whose component sorts mention no datatype) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/S531-010__loop_frame_condition__do_loops.adb_82_26_null_pointer_dereference___00.smt2	unknown	0	207	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	70	178	na	na	na	egraph@0.088:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: a datatype field sort with no expansion variable (native datatype solving expands Bool/BitVec/Int/Real, uninterpreted sorts, and arrays whose component sorts mention no datatype) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/S702-024__record_attributes_in_allocators__test_constrained.adb_45_22_assert___00.smt2	unknown	0	107	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	2	5	na	na	na	egraph@0.001:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: a datatype field sort with no expansion variable (native datatype solving expands Bool/BitVec/Int/Real, uninterpreted sorts, and arrays whose component sorts mention no datatype) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/SB07-003__crash__a-cfdlli.ads_610_49_database.adb_10_4_overflow_check___00.smt2	unknown	0	1107	20	none	q:mbqi	fd:bounded-completeness-unsat	497	1051	na	na	na	egraph@0.546:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #2559 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast
AUFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__communication.adb_41_32_overflow_check___00.smt2	unknown	0	14722	137	none	q:mbqi	fd:bounded-completeness-unsat	9152	14647	na	na	na	egraph@0.098:declined;egraph@0.085:declined;egraph@0.188:declined;egraph@0.065:declined;egraph@0.043:declined;egraph@0.054:declined;egraph@0.064:declined;egraph@0.096:declined;egraph@0.096:declined;egraph@0.104:declined;egraph@0.169:declined;egraph@0.380:declined;egraph@0.463:declined;egraph@5.469:declined;(+521 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 108 rounds (no further instance to admit; more rounds cannot help)
AUFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__p.adb_99_42_overflow_check___00.smt2	unknown	0	2709	20	none	q:mbqi	fd:bounded-completeness-unsat	1548	2648	na	na	na	egraph@1.084:declined;(+773 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 92 rounds (no further instance to admit; more rounds cannot help)
AUFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__p_max_array.adb_56_25_index_check___00.smt2	unsat	0	108	12	q:mbqi-quick	q:valid-universal-qf	q:mbqi-quick	21	32	na	na	na	(+13 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__ring_buffer.adb_27_60_overflow_check___00.smt2	unsat	0	409	6	q:mbqi-quick	q:mbqi-quick	q:mbqi-quick	357	371	na	na	na	(+9 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/adacore_u__stack.adb_42_18_index_check___00.smt2	unsat	0	108	7	q:mbqi-quick	q:valid-universal-qf	q:mbqi-quick	5	8	na	na	na	(+9 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/evoting__evoting.adb_229_13_loop_invariant_preserv___00.smt2	unknown	0	24032	17	none	q:egraph	fd:bounded-completeness-unsat	22480	24011	na	na	na	egraph@23.994:declined;(+245 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_105_33_loop_invariant_preserv___00.smt2	unsat	0	1710	22	q:egraph	q:egraph	q:egraph	527	1622	na	na	na	egraph@0.625:declined;egraph@1.608:unsat;(+28 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_159_25_null_pointer_dereference___00.smt2	unknown	0	309	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	93	238	na	na	na	egraph@0.102:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_25_35_index_check___00.smt2	unsat	0	108	12	q:mbqi-quick	q:valid-universal-qf	q:mbqi-quick	17	47	na	na	na	(+13 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_51_24_range_check___00.smt2	unknown	0	22920	136	none	q:mbqi-quick	fd:bounded-completeness-unsat	5199	22735	na	na	na	egraph@1.018:declined;egraph@0.216:declined;egraph@0.110:declined;egraph@0.041:declined;egraph@0.046:declined;egraph@0.062:declined;egraph@0.102:declined;egraph@0.119:declined;egraph@0.127:declined;egraph@0.194:declined;egraph@0.589:declined;egraph@20.957:unsupported->decline;egraph@1.629:declined;(+796 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.adb_85_22_overflow_check___00.smt2	unknown	0	24130	90	none	q:egraph	fd:bounded-completeness-unsat	2550	24030	na	na	na	egraph@1.183:declined;egraph@1.511:declined;egraph@0.921:declined;egraph@0.725:declined;egraph@0.896:declined;egraph@1.798:declined;egraph@2.519:declined;egraph@2.866:declined;egraph@24.011:declined;(+573 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFDTLIRA/20200306-Kanig/spark2014bench/ghc_sort__ghc_sort.ads_33_52_overflow_check___00.smt2	unsat	0	206	12	q:mbqi-quick	q:mbqi-quick	q:mbqi-quick	44	130	na	na	na	(+13 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/longest_common_prefix__lcp.adb_21_30_loop_invariant_init___00.smt2	unsat	0	108	7	q:mbqi-quick	q:valid-universal-qf	q:mbqi-quick	10	14	na	na	na	(+9 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/n_queens__queen.ads_53_44_index_check___00.smt2	unsat	0	107	6	q:mbqi-quick	q:mbqi-quick	q:mbqi-quick	5	10	na	na	na	(+9 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/patience__patience.adb_16_13_loop_invariant_init___00.smt2	unknown	0	208	19	none	q:egraph	fd:bounded-completeness-unsat	90	111	na	na	na	egraph@0.094:declined;(+47 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/patience__patience.adb_86_45_index_check___00.smt2	unknown	0	308	19	none	q:egraph	fd:bounded-completeness-unsat	168	212	na	na	na	egraph@0.179:declined;(+52 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/patience__patience.ads_92_45_index_check___00.smt2	unsat	0	108	11	q:mbqi-quick	q:mbqi-quick	q:mbqi-quick	25	46	na	na	na	(+13 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/prime_numbers__prime_and_coprime_numbers.ads_100_27_test_prime_and_coprime_numbers.adb_6_4_index_check___00.smt2	unsat	0	208	6	q:mbqi-quick	q:mbqi-quick	q:mbqi-quick	133	148	na	na	na	(+9 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__array_aggregates__array_aggregates.adb_309_22_assert___00.smt2	unknown	0	24121	17	none	q:egraph	fd:bounded-completeness-unsat	22515	24038	na	na	na	egraph@24.036:declined;(+824 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__array_applications__why_0df1aa_array_applications-T-defqtvc__00.smt2	unknown	0	24124	17	none	q:egraph	fd:bounded-completeness-unsat	22480	24018	na	na	na	egraph@24.013:declined;(+328 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__arrays__arrays.adb_161_16_index_check___00.smt2	unknown	0	708	28	none	q:mbqi	fd:bounded-completeness-unsat	198	622	na	na	na	egraph@0.418:declined;(+129 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)
AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__arrays_of_records__arrays_of_records.adb_264_22_postcondition___00.smt2	unknown	0	107	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	2	9	na	na	na	egraph@0.004:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: a datatype constructor survives read-over-construct elimination (only `is`/`select` over free datatype variables are supported) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__simple_arrays__simple_arrays.adb_101_22_postcondition___00.smt2	unknown	0	23930	19	none	q:egraph	fd:bounded-completeness-unsat	22113	23842	na	na	na	egraph@23.625:declined;(+263 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
AUFDTLIRA/20200306-Kanig/spark2014bench/riposte__simple_arrays__simple_arrays.adb_674_22_assert___00.smt2	unknown	0	10316	19	none	q:mbqi	fd:bounded-completeness-unsat	7986	10196	na	na	na	egraph@2.198:declined;(+898 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 200 rounds (no further instance to admit; more rounds cannot help)
AUFDTLIRA/20200306-Kanig/spark2014bench/sparksmt__lexer__lexer.adb_433_13_loop_invariant_init___00.smt2	unknown	0	208	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	89	147	na	na	na	egraph@0.029:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/sparksmt__lexer_termination__lexer.adb_514_13_loop_invariant_preserv___00.smt2	unknown	0	407	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	153	290	na	na	na	egraph@0.071:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/string_search__string_search.adb_48_94_overflow_check___00.smt2	unsat	0	107	7	q:mbqi-quick	q:valid-universal-qf	q:mbqi-quick	15	20	na	na	na	(+9 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/string_search__string_search.adb_90_64_range_check___00.smt2	unsat	0	608	13	q:mbqi-quick	q:egraph	q:mbqi-quick	456	587	na	na	na	egraph@0.554:unsat;(+13 segments of other stages dropped)	none
AUFDTLIRA/20200306-Kanig/spark2014bench/tagged_stacks__stacks.adb_17_19_index_check___00.smt2	unknown	0	208	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	63	176	na	na	na	egraph@0.073:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
AUFDTLIRA/20200306-Kanig/spark2014bench/tetris__tetris_flow.adb_59_63_index_check___00.smt2	unknown	0	24436	127	q:mbqi-quick	q:egraph	fd:bounded-completeness-unsat	3891	24204	na	na	na	egraph@0.629:declined;egraph@0.016:declined;egraph@0.177:declined;egraph@0.112:declined;egraph@0.518:declined;egraph@0.066:declined;egraph@0.275:declined;egraph@0.046:declined;egraph@0.230:declined;egraph@0.038:declined;egraph@2.329:declined;egraph@4.960:declined;egraph@23.119:declined;(+107 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
AUFDTLIRA/20200306-Kanig/spark2014bench/tetris__tetris_initial.ads_133_57_index_check___00.smt2	unsat	0	108	6	q:mbqi-quick	q:forall-exists-witness	q:mbqi-quick	4	6	na	na	na	(+9 segments of other stages dropped)	none
